 *** DISPLACEMENT ***
  NODE         U              V
    221   7.936508E-11   1.503759E-09
    222   1.587302E-10   1.503759E-09
    223  -1.455321E-22   1.002506E-09
    224   1.428571E-09   6.265664E-09
    225   1.269841E-09   5.764411E-09
    226   1.349206E-09   6.015038E-09
    227   1.190476E-09   5.513784E-09
    228   1.428571E-09   6.015038E-09
    229   1.111111E-09   5.263158E-09
    230   1.269841E-09   5.513784E-09
    231   1.031746E-09   5.012531E-09
    232   9.523810E-10   4.761905E-09
    233   1.111111E-09   5.012531E-09
    234   8.730159E-10   4.511278E-09
    235   7.936508E-10   4.260652E-09
    236   9.523810E-10   4.511278E-09
    237   7.142857E-10   4.010025E-09
    238   6.349206E-10   3.759398E-09
    239   7.936508E-10   4.010025E-09
    240   5.555556E-10   3.508772E-09
    241   4.761905E-10   3.258145E-09
    242   6.349206E-10   3.508772E-09
    243   3.968254E-10   3.007519E-09
    244   3.174603E-10   2.756892E-09
    245   4.761905E-10   3.007519E-09
    246   2.380952E-10   2.506266E-09
    247   1.587302E-10   2.255639E-09
    248  -2.376723E-22   2.255639E-09
    249   3.174603E-10   2.506266E-09
    250   7.936508E-11   2.005013E-09
    251   1.587302E-10   2.005013E-09
    252  -1.811655E-22   1.503759E-09
    253   1.428571E-09   6.766917E-09
    254   1.269841E-09   6.265664E-09
    255   1.349206E-09   6.516291E-09
    256   1.190476E-09   6.015038E-09
    257   1.428571E-09   6.516291E-09
    258   1.111111E-09   5.764411E-09
    259   1.269841E-09   6.015038E-09
    260   1.031746E-09   5.513784E-09
    261   9.523810E-10   5.263158E-09
    262   1.111111E-09   5.513784E-09
    263   8.730159E-10   5.012531E-09
    264   7.936508E-10   4.761905E-09
    265   9.523810E-10   5.012531E-09
    266   7.142857E-10   4.511278E-09
    267   6.349206E-10   4.260652E-09
    268   7.936508E-10   4.511278E-09
    269   5.555556E-10   4.010025E-09
    270   4.761905E-10   3.759398E-09
    271   6.349206E-10   4.010025E-09
    272   3.968254E-10   3.508772E-09
    273   3.174603E-10   3.258145E-09
    274   4.761905E-10   3.508772E-09
    275   2.380952E-10   3.007519E-09
    276   1.587302E-10   2.756892E-09
    277  -2.808165E-22   2.756892E-09
    278   3.174603E-10   3.007519E-09
    279   7.936508E-11   2.506266E-09
    280   1.587302E-10   2.506266E-09
    281  -2.188280E-22   2.005013E-09
    282   1.428571E-09   7.268170E-09
    283   1.269841E-09   6.766917E-09
    284   1.349206E-09   7.017544E-09
    285   1.190476E-09   6.516291E-09
    286   1.428571E-09   7.017544E-09
    287   1.111111E-09   6.265664E-09
    288   1.269841E-09   6.516291E-09
    289   1.031746E-09   6.015038E-09
    290   9.523810E-10   5.764411E-09
    291   1.111111E-09   6.015038E-09
    292   8.730159E-10   5.513784E-09
    293   7.936508E-10   5.263158E-09
    294   9.523810E-10   5.513784E-09
    295   7.142857E-10   5.012531E-09
    296   6.349206E-10   4.761905E-09
