 *** DISPLACEMENT ***
  NODE         U              V
   3123   9.684654E-11  -1.107289E-11
   3124   9.356581E-11  -1.787475E-11
   3125   9.847504E-11  -1.771065E-42
   3126   9.427800E-11  -1.432849E-11
   3127   9.622159E-11  -1.480600E-11
   3128   9.902557E-11  -3.733644E-12
   3129   9.618277E-11  -1.087324E-11
   3130   9.870932E-11  -7.483639E-12
   3131   1.005836E-10  -1.208342E-42
   3132   9.832454E-11  -3.612379E-12
   3133   9.663956E-11  -7.291890E-12
   3134   5.801848E-12  -1.719343E-10
   3135   5.359159E-12  -1.722841E-10
   3136   6.684298E-12  -1.719276E-10
   3137   6.217759E-12  -1.721985E-10
   3138   1.013040E-11  -1.706915E-10
   3139   4.958195E-12  -1.725848E-10
   3140   4.586264E-12  -1.728510E-10
   3141   5.736905E-12  -1.724564E-10
   3142   5.344441E-12  -1.726625E-10
   3143   4.249668E-12  -1.730816E-10
   3144   3.937631E-12  -1.732885E-10
   3145   4.938965E-12  -1.728652E-10
   3146   4.609617E-12  -1.730268E-10
   3147   3.655568E-12  -1.734713E-10
   3148   3.394481E-12  -1.736399E-10
   3149   4.268555E-12  -1.731938E-10
   3150   3.993211E-12  -1.733288E-10
   3151   3.158865E-12  -1.737940E-10
   3152   2.941222E-12  -1.739421E-10
   3153   3.707290E-12  -1.734772E-10
   3154   3.478261E-12  -1.736009E-10
   3155   2.745256E-12  -1.740840E-10
   3156   2.564741E-12  -1.742271E-10
   3157   3.239624E-12  -1.737456E-10
   3158   3.050406E-12  -1.738713E-10
   3159   2.402695E-12  -1.743710E-10
   3160   2.253978E-12  -1.745225E-10
   3161   2.852382E-12  -1.740252E-10
   3162   2.697466E-12  -1.741647E-10
   3163   2.121009E-12  -1.746805E-10
   3164   1.999582E-12  -1.748519E-10
   3165   2.534377E-12  -1.743389E-10
   3166   2.409082E-12  -1.745024E-10
   3167   1.891588E-12  -1.750347E-10
   3168   1.793627E-12  -1.752361E-10
   3169   2.276084E-12  -1.747069E-10
   3170   2.797260E-12  -1.740448E-10
   3171   3.324097E-12  -1.732940E-10
   3172   2.665406E-12  -1.742436E-10
   3173   3.179841E-12  -1.734666E-10
   3174   4.285612E-12  -1.715748E-10
   3175   3.717568E-12  -1.725790E-10
   3176   3.556815E-12  -1.727770E-10
   3177   4.092993E-12  -1.717800E-10
   3178   4.677893E-12  -1.706313E-10
   3179   5.274585E-12  -1.694115E-10
   3180   4.499530E-12  -1.708224E-10
   3181   5.089890E-12  -1.695634E-10
   3182   6.371063E-12  -1.667117E-10
   3183   5.711124E-12  -1.681945E-10
   3184   5.518392E-12  -1.683790E-10
   3185   6.149742E-12  -1.669084E-10
   3186   6.840807E-12  -1.652717E-10
   3187   7.547816E-12  -1.635872E-10
   3188   6.645345E-12  -1.654476E-10
   3189   7.353128E-12  -1.637121E-10
   3190   8.890430E-12  -1.599291E-10
   3191   8.099001E-12  -1.618734E-10
   3192   7.903593E-12  -1.620398E-10
   3193   8.669664E-12  -1.601145E-10
   3194   9.506652E-12  -1.580163E-10
   3195   1.036050E-11  -1.558984E-10
   3196   9.322331E-12  -1.581776E-10
   3197   1.018495E-11  -1.560004E-10
   3198   1.204724E-11  -1.513770E-10
   3199   1.109125E-11  -1.537338E-10
   3200   1.092109E-11  -1.538898E-10
   3201   1.185441E-11  -1.515604E-10
   3202   1.286857E-11  -1.490616E-10
   3203   1.389609E-11  -1.465748E-10
   3204   1.272124E-11  -1.492227E-10
   3205   1.376559E-11  -1.466738E-10
   3206   1.599616E-11  -1.413708E-10
   3207   1.485599E-11  -1.440565E-10
   3208   1.473495E-11  -1.442260E-10
   3209   1.585390E-11  -1.415777E-10
   3210   1.706018E-11  -1.387752E-10
   3211   1.827120E-11  -1.360170E-10
   3212   1.696973E-11  -1.389669E-10
   3213   1.820434E-11  -1.361502E-10
   3214   2.080570E-11  -1.303914E-10
   3215   1.948269E-11  -1.332919E-10
   3216   1.942615E-11  -1.335154E-10
   3217   2.072758E-11  -1.306625E-10
   3218   2.211734E-11  -1.276812E-10
   3219   2.349833E-11  -1.247730E-10
   3220   2.209333E-11  -1.279484E-10
   3221   2.350204E-11  -1.249909E-10
   3222   2.642583E-11  -1.190360E-10
   3223   2.494681E-11  -1.220208E-10
   3224   2.495785E-11  -1.223497E-10
   3225   2.641311E-11  -1.194206E-10
   3226   2.795110E-11  -1.163956E-10
   3227   2.946359E-11  -1.134647E-10
   3228   2.799045E-11  -1.167883E-10
   3229   2.953150E-11  -1.138210E-10
   3230   3.268100E-11  -1.079237E-10
   3231   3.109636E-11  -1.108675E-10
   3232   3.601559E-11  -1.029613E-10
   3233   3.116541E-11  -1.113526E-10
   3234   3.272321E-11  -1.084687E-10
   3235   3.423794E-11  -1.045567E-10
   3236   3.444105E-11  -1.060843E-10
   3237   3.944961E-11  -9.790285E-11
   3238   3.596264E-11  -1.023564E-10
   3239   3.755712E-11  -9.929346E-11
   3240   3.782512E-11  -1.010814E-10
   3241   4.300051E-11  -9.290221E-11
   3242   3.937879E-11  -9.721441E-11
   3243   4.101710E-11  -9.410746E-11
   3244   4.133443E-11  -9.612661E-11
   3245   4.664261E-11  -8.795338E-11
   3246   4.291613E-11  -9.214089E-11
   3247   4.458862E-11  -8.899942E-11
   3248   4.494440E-11  -9.121541E-11
   3249   5.035171E-11  -8.304468E-11
   3250   4.654741E-11  -8.713146E-11
   3251   4.824347E-11  -8.396354E-11
   3252   4.863163E-11  -8.633746E-11
   3253   5.410543E-11  -7.815918E-11
   3254   5.024674E-11  -8.217571E-11
   3255   5.195500E-11  -7.898784E-11
   3256   5.237447E-11  -8.147734E-11
   3257   5.788338E-11  -7.327531E-11
   3258   5.399006E-11  -7.725768E-11
   3259   5.569849E-11  -7.405474E-11
   3260   5.615318E-11  -7.661499E-11
   3261   6.166708E-11  -6.836741E-11
   3262   5.775533E-11  -7.235642E-11
   3263   5.945134E-11  -6.914161E-11
   3264   5.994994E-11  -7.172628E-11
   3265   6.543965E-11  -6.340626E-11
   3266   6.152251E-11  -6.744660E-11
   3267   6.319302E-11  -6.422147E-11
   3268   6.374854E-11  -6.678349E-11
   3269   6.918528E-11  -5.835973E-11
   3270   6.527334E-11  -6.249911E-11
   3271   6.690473E-11  -5.926357E-11
   3272   6.753399E-11  -6.175591E-11
   3273   7.288840E-11  -5.319339E-11
   3274   6.899084E-11  -5.748164E-11
   3275   7.056887E-11  -5.423409E-11
   3276   7.129172E-11  -5.661041E-11
   3277   7.653242E-11  -4.787130E-11
   3278   7.265850E-11  -5.235942E-11
   3279   7.416816E-11  -4.909685E-11
   3280   7.500653E-11  -5.131216E-11
   3281   8.009808E-11  -4.235702E-11
   3282   7.625920E-11  -4.709593E-11
   3283   7.768436E-11  -4.381416E-11
   3284   7.866099E-11  -4.582551E-11
   3285   8.356107E-11  -3.661505E-11
   3286   7.977358E-11  -4.165386E-11
   3287   8.109658E-11  -3.834780E-11
   3288   8.223333E-11  -4.011536E-11
   3289   8.688878E-11  -3.061290E-11
   3290   8.317788E-11  -3.599643E-11
   3291   8.437891E-11  -3.266050E-11
   3292   8.569440E-11  -3.414906E-11
   3293   9.003596E-11  -2.432431E-11
   3294   8.644094E-11  -3.008925E-11
   3295   8.749723E-11  -2.671790E-11
   3296   8.900355E-11  -2.789940E-11
   3297   9.293902E-11  -1.773374E-11
   3298   8.952021E-11  -2.390310E-11
   3299   9.040507E-11  -2.049148E-11
   3300   9.210311E-11  -2.134903E-11
   3301   9.550949E-11  -1.084222E-11
   3302   9.235662E-11  -1.741781E-11
   3303   9.710258E-11  -1.747270E-42
   3304   9.303838E-11  -1.396253E-11
   3305   9.491161E-11  -1.449647E-11
   3306   9.762748E-11  -3.673550E-12
   3307   9.486846E-11  -1.062741E-11
   3308   9.731655E-11  -7.363337E-12
   3309   9.916928E-11  -1.204614E-42
   3310   9.694524E-11  -3.545633E-12
   3311   9.530966E-11  -7.126964E-12
   3312   8.691345E-12  -1.711803E-10
   3313   8.053172E-12  -1.714788E-10
   3314   9.381223E-12  -1.709674E-10
   3315   8.746168E-12  -1.711855E-10
   3316   1.299764E-11  -1.694896E-10
   3317   7.473467E-12  -1.717355E-10
   3318   6.933352E-12  -1.719625E-10
   3319   8.101729E-12  -1.713998E-10
   3320   7.563385E-12  -1.715637E-10
   3321   6.443194E-12  -1.721592E-10
   3322   5.986891E-12  -1.723354E-10
   3323   7.016427E-12  -1.717325E-10
   3324   6.561302E-12  -1.718595E-10
   3325   5.573322E-12  -1.724915E-10
   3326   5.188961E-12  -1.726352E-10
   3327   6.098394E-12  -1.719996E-10
   3328   5.715127E-12  -1.721051E-10
   3329   4.841200E-12  -1.727674E-10
   3330   4.518713E-12  -1.728944E-10
   3331   5.324793E-12  -1.722314E-10
   3332   5.003687E-12  -1.723288E-10
   3333   4.227603E-12  -1.730172E-10
   3334   3.958431E-12  -1.731415E-10
   3335   4.676108E-12  -1.724544E-10
   3336   4.408879E-12  -1.725558E-10
   3337   3.716178E-12  -1.732678E-10
   3338   3.493031E-12  -1.734014E-10
   3339   4.135639E-12  -1.726923E-10
   3340   3.915196E-12  -1.728083E-10
   3341   3.292988E-12  -1.735423E-10
   3342   3.109642E-12  -1.736961E-10
   3343   3.689068E-12  -1.729660E-10
   3344   2.946128E-12  -1.738616E-10
   3345   3.509331E-12  -1.731061E-10
   3346   4.711545E-12  -1.712639E-10
   3347   4.095067E-12  -1.722418E-10
   3348   3.895116E-12  -1.724022E-10
   3349   4.474301E-12  -1.714304E-10
   3350   5.102849E-12  -1.703104E-10
   3351   5.741511E-12  -1.691205E-10
   3352   4.880163E-12  -1.704606E-10
   3353   5.509464E-12  -1.692319E-10
   3354   6.865162E-12  -1.664468E-10
   3355   6.167995E-12  -1.678949E-10
   3356   5.925409E-12  -1.680336E-10
   3357   6.589642E-12  -1.665961E-10
   3358   7.312955E-12  -1.649954E-10
   3359   8.050562E-12  -1.633475E-10
   3360   7.064640E-12  -1.651221E-10
   3361   7.800461E-12  -1.634231E-10
   3362   9.388633E-12  -1.597165E-10
   3363   8.572034E-12  -1.616215E-10
   3364   8.319571E-12  -1.617331E-10
   3365   9.107506E-12  -1.598448E-10
   3366   9.964542E-12  -1.577851E-10
   3367   1.083712E-11  -1.557056E-10
   3368   9.721821E-12  -1.578876E-10
   3369   1.060093E-11  -1.557479E-10
   3370   1.249014E-11  -1.511983E-10
   3371   1.152106E-11  -1.535179E-10
   3372   1.128940E-11  -1.536081E-10
   3373   1.223356E-11  -1.513134E-10
   3374   1.325596E-11  -1.488486E-10
   3375   1.429108E-11  -1.463950E-10
   3376   1.304735E-11  -1.489394E-10
   3377   1.409744E-11  -1.464216E-10
   3378   1.633403E-11  -1.411748E-10
   3379   1.519114E-11  -1.438329E-10
   3380   1.500693E-11  -1.439237E-10
   3381   1.612744E-11  -1.413004E-10
   3382   1.733260E-11  -1.385195E-10
   3383   1.854280E-11  -1.357816E-10
   3384   1.718087E-11  -1.386278E-10
   3385   1.841335E-11  -1.358283E-10
   3386   2.100705E-11  -1.300938E-10
   3387   1.968787E-11  -1.329831E-10
   3388   1.956968E-11  -1.331140E-10
   3389   2.086713E-11  -1.302698E-10
   3390   2.225085E-11  -1.272914E-10
   3391   2.362709E-11  -1.243852E-10
   3392   2.216874E-11  -1.274616E-10
   3393   2.357208E-11  -1.245023E-10
   3394   2.648455E-11  -1.185318E-10
   3395   2.501082E-11  -1.215257E-10
   3396   2.496497E-11  -1.217486E-10
   3397   2.641559E-11  -1.188089E-10
   3398   2.794788E-11  -1.157659E-10
   3399   2.945662E-11  -1.128174E-10
   3400   2.793522E-11  -1.160502E-10
   3401   2.947257E-11  -1.130612E-10
   3402   3.261650E-11  -1.071099E-10
   3403   3.103400E-11  -1.100819E-10
   3404   3.587731E-11  -1.019067E-10
   3405   3.105346E-11  -1.104510E-10
   3406   3.261014E-11  -1.075387E-10
   3407   3.422090E-11  -1.038281E-10
   3408   3.428260E-11  -1.050028E-10
   3409   3.927051E-11  -9.667978E-11
   3410   3.586838E-11  -1.014176E-10
   3411   3.747947E-11  -9.837823E-11
   3412   3.762689E-11  -9.982787E-11
   3413   4.278986E-11  -9.153149E-11
   3414   3.923716E-11  -9.610168E-11
   3415   4.089126E-11  -9.302191E-11
   3416   4.110633E-11  -9.472098E-11
   3417   4.640655E-11  -8.645937E-11
   3418   4.273728E-11  -9.087410E-11
   3419   4.442412E-11  -8.776433E-11
   3420   4.469329E-11  -8.968119E-11
   3421   5.009305E-11  -8.145448E-11
   3422   4.633833E-11  -8.573419E-11
   3423   4.804660E-11  -8.260329E-11
   3424   4.836115E-11  -8.470108E-11
   3425   5.382358E-11  -7.650197E-11
   3426   5.001110E-11  -8.067451E-11
   3427   5.172860E-11  -7.752968E-11
   3428   5.208490E-11  -7.976744E-11
   3429   5.757446E-11  -7.158167E-11
   3430   5.372809E-11  -7.568137E-11
   3431   5.544198E-11  -7.252799E-11
   3432   5.584149E-11  -7.486179E-11
   3433   6.132411E-11  -6.666867E-11
   3434   5.746393E-11  -7.073536E-11
   3435   5.916082E-11  -6.757696E-11
   3436   5.960991E-11  -6.996095E-11
   3437   6.505291E-11  -6.173401E-11
   3438   6.119544E-11  -6.581202E-11
   3439   6.286155E-11  -6.265028E-11
   3440   6.337108E-11  -6.503763E-11
   3441   6.874272E-11  -5.674530E-11
   3442   6.490156E-11  -6.088254E-11
   3443   6.652274E-11  -5.771731E-11
   3444   6.710748E-11  -6.006109E-11
   3445   7.237624E-11  -5.166742E-11
   3446   6.856294E-11  -5.591440E-11
   3447   7.012466E-11  -5.274382E-11
   3448   7.080253E-11  -5.499772E-11
   3449   7.593589E-11  -4.646331E-11
   3450   7.216136E-11  -5.087215E-11
   3451   7.364860E-11  -4.769274E-11
   3452   7.443964E-11  -4.981178E-11
   3453   7.940237E-11  -4.109483E-11
   3454   7.567865E-11  -4.571811E-11
   3455   7.707569E-11  -4.252501E-11
   3456   7.800086E-11  -4.446625E-11
   3457   8.275265E-11  -3.552400E-11
   3458   7.909540E-11  -4.041332E-11
   3459   8.038550E-11  -3.720051E-11
   3460   8.146506E-11  -3.892390E-11
   3461   8.595721E-11  -2.971468E-11
   3462   8.238906E-11  -3.491865E-11
   3463   8.355397E-11  -3.167932E-11
   3464   8.480533E-11  -3.314887E-11
   3465   8.897640E-11  -2.363498E-11
   3466   8.553139E-11  -2.919631E-11
   3467   8.655071E-11  -2.592331E-11
   3468   8.798553E-11  -2.710896E-11
   3469   9.175574E-11  -1.726070E-11
   3470   8.848513E-11  -2.321201E-11
   3471   8.933554E-11  -1.989841E-11
   3472   9.095578E-11  -2.077891E-11
   3473   9.422030E-11  -1.057974E-11
   3474   9.119965E-11  -1.693796E-11
   3475   9.577309E-11  -1.716412E-42
   3476   9.185404E-11  -1.357772E-11
   3477   9.364672E-11  -1.414492E-11
   3478   9.626890E-11  -3.597139E-12
   3479   9.360585E-11  -1.035679E-11
   3480   9.596326E-11  -7.210212E-12
   3481   9.777932E-11  -1.192509E-42
   3482   9.561062E-11  -3.466032E-12
   3483   9.403255E-11  -6.945265E-12
   3484   1.156725E-11  -1.701270E-10
   3485   1.075281E-11  -1.703595E-10
   3486   1.208241E-11  -1.696951E-10
   3487   1.129543E-11  -1.698476E-10
   3488   1.584449E-11  -1.679919E-10
   3489   1.001082E-11  -1.705588E-10
   3490   9.316496E-12  -1.707335E-10
   3491   1.050240E-11  -1.700054E-10
   3492   9.830363E-12  -1.701155E-10
   3493   8.684646E-12  -1.708844E-10
   3494   8.094003E-12  -1.710185E-10
   3495   9.152818E-12  -1.702390E-10
   3496   8.580679E-12  -1.703210E-10
   3497   7.557262E-12  -1.711374E-10
   3498   7.056440E-12  -1.712462E-10
   3499   8.003626E-12  -1.704241E-10
   3500   7.518557E-12  -1.704908E-10
   3501   6.602163E-12  -1.713473E-10
   3502   6.179281E-12  -1.714446E-10
   3503   7.029052E-12  -1.705861E-10
   3504   6.619981E-12  -1.706492E-10
   3505   5.796613E-12  -1.715404E-10
   3506   5.441466E-12  -1.716383E-10
   3507   6.206831E-12  -1.707480E-10
   3508   5.864194E-12  -1.708180E-10
   3509   5.121073E-12  -1.717403E-10
   3510   4.824881E-12  -1.718496E-10
   3511   5.517710E-12  -1.709305E-10
   3512   5.233236E-12  -1.710170E-10
   3513   4.558726E-12  -1.719678E-10
   3514   4.313921E-12  -1.720984E-10
   3515   4.945019E-12  -1.711524E-10
   3516   5.626115E-12  -1.700620E-10
   3517   6.315030E-12  -1.689032E-10
   3518   5.353100E-12  -1.701780E-10
   3519   6.029523E-12  -1.689807E-10
   3520   7.475038E-12  -1.662654E-10
   3521   6.733063E-12  -1.676771E-10
   3522   6.434308E-12  -1.677761E-10
   3523   7.138547E-12  -1.663731E-10
   3524   7.901172E-12  -1.648105E-10
   3525   8.675903E-12  -1.632015E-10
   3526   7.593717E-12  -1.648932E-10
   3527   8.364143E-12  -1.632330E-10
   3528   1.001522E-11  -1.596084E-10
   3529   9.167494E-12  -1.614712E-10
   3530   8.851617E-12  -1.615328E-10
   3531   9.667077E-12  -1.596841E-10
   3532   1.054968E-11  -1.576664E-10
   3533   1.144600E-11  -1.556288E-10
   3534   1.024239E-11  -1.577142E-10
   3535   1.114313E-11  -1.556155E-10
   3536   1.306829E-11  -1.511483E-10
   3537   1.208170E-11  -1.534261E-10
   3538   1.178236E-11  -1.534546E-10
   3539   1.274162E-11  -1.511987E-10
   3540   1.377626E-11  -1.487726E-10
   3541   1.482252E-11  -1.463570E-10
   3542   1.350044E-11  -1.487965E-10
   3543   1.455991E-11  -1.463148E-10
   3544   1.680839E-11  -1.411352E-10
   3545   1.565995E-11  -1.437598E-10
   3546   1.540663E-11  -1.437752E-10
   3547   1.653144E-11  -1.411822E-10
   3548   1.773779E-11  -1.384288E-10
   3549   1.894908E-11  -1.357173E-10
   3550   1.751904E-11  -1.384563E-10
   3551   1.875137E-11  -1.356799E-10
   3552   2.133988E-11  -1.299823E-10
   3553   2.002343E-11  -1.328541E-10
   3554   1.983777E-11  -1.328945E-10
   3555   2.113235E-11  -1.300650E-10
   3556   2.251058E-11  -1.270958E-10
   3557   2.388232E-11  -1.241979E-10
   3558   2.236479E-11  -1.271706E-10
   3559   2.376305E-11  -1.242156E-10
   3560   2.666346E-11  -1.182415E-10
   3561   2.519551E-11  -1.212385E-10
   3562   2.508712E-11  -1.213563E-10
   3563   2.653269E-11  -1.184116E-10
   3564   2.805834E-11  -1.153563E-10
   3565   2.956225E-11  -1.123956E-10
   3566   2.798828E-11  -1.155321E-10
   3567   2.952091E-11  -1.125267E-10
   3568   3.265628E-11  -1.065307E-10
   3569   3.107749E-11  -1.095263E-10
   3570   3.582911E-11  -1.010851E-10
   3571   3.104196E-11  -1.097785E-10
   3572   3.259615E-11  -1.068421E-10
   3573   3.431097E-11  -1.033399E-10
   3574   3.421638E-11  -1.041570E-10
   3575   3.916810E-11  -9.567892E-11
   3576   3.586882E-11  -1.007136E-10
   3577   3.749350E-11  -9.769534E-11
   3578   3.750718E-11  -9.879977E-11
   3579   4.264429E-11  -9.037002E-11
   3580   3.917629E-11  -9.521367E-11
   3581   4.084353E-11  -9.215786E-11
   3582   4.094472E-11  -9.352831E-11
   3583   4.622578E-11  -8.515996E-11
   3584   4.262708E-11  -8.981951E-11
   3585   4.432613E-11  -8.673763E-11
   3586   4.449840E-11  -8.834568E-11
   3587   4.988166E-11  -8.004306E-11
   3588   4.618772E-11  -8.453478E-11
   3589   4.790658E-11  -8.143665E-11
   3590   4.813833E-11  -8.324788E-11
   3591   5.358273E-11  -7.500693E-11
   3592   4.982561E-11  -7.935554E-11
   3593   5.155135E-11  -7.624915E-11
   3594   5.183613E-11  -7.822430E-11
   3595   5.730190E-11  -7.003311E-11
   3596   5.350977E-11  -7.427078E-11
   3597   5.522874E-11  -7.116213E-11
   3598   5.556533E-11  -7.325837E-11
   3599   6.101438E-11  -6.509770E-11
   3600   5.721138E-11  -6.926298E-11
   3601   5.890942E-11  -6.615604E-11
   3602   5.930167E-11  -6.832809E-11
   3603   6.469771E-11  -6.017213E-11
   3604   6.090400E-11  -6.430886E-11
   3605   6.256664E-11  -6.120553E-11
   3606   6.302308E-11  -6.340680E-11
   3607   6.833136E-11  -5.522384E-11
   3608   6.456366E-11  -5.938006E-11
   3609   6.617622E-11  -5.628022E-11
   3610   6.670945E-11  -5.846375E-11
   3611   7.189621E-11  -5.021706E-11
   3612   6.816859E-11  -5.444398E-11
   3613   6.971620E-11  -5.134557E-11
   3614   7.034213E-11  -5.346491E-11
   3615   7.537363E-11  -4.511361E-11
   3616   7.169868E-11  -4.946452E-11
   3617   7.316630E-11  -4.636371E-11
   3618   7.390310E-11  -4.837363E-11
   3619   7.874421E-11  -3.987371E-11
   3620   7.513471E-11  -4.440291E-11
   3621   7.650696E-11  -4.129425E-11
   3622   7.737387E-11  -4.315150E-11
   3623   8.198602E-11  -3.445717E-11
   3624   7.845709E-11  -3.921861E-11
   3625   7.971804E-11  -3.609532E-11
   3626   8.073378E-11  -3.775932E-11
   3627   8.507226E-11  -2.882468E-11
   3628   8.164429E-11  -3.387033E-11
   3629   8.277708E-11  -3.072458E-11
   3630   8.395792E-11  -3.215844E-11
   3631   8.796819E-11  -2.293980E-11
   3632   8.467064E-11  -2.831733E-11
   3633   8.565699E-11  -2.514069E-11
   3634   8.701414E-11  -2.631251E-11
   3635   9.062718E-11  -1.677157E-11
   3636   8.750350E-11  -2.252117E-11
   3637   8.832304E-11  -1.930511E-11
   3638   8.985927E-11  -2.019007E-11
   3639   9.298592E-11  -1.029802E-11
   3640   9.009960E-11  -1.644808E-11
   3641   9.449438E-11  -1.680874E-42
   3642   9.072919E-11  -1.318454E-11
   3643   9.243434E-11  -1.376800E-11
   3644   9.495932E-11  -3.510141E-12
   3645   9.240066E-11  -1.007202E-11
   3646   9.465914E-11  -7.035829E-12
   3647   9.642724E-11  -1.174494E-42
   3648   9.432852E-11  -3.378311E-12
   3649   9.281366E-11  -6.753958E-12
   3650   1.442502E-11  -1.687766E-10
   3651   1.345450E-11  -1.689300E-10
   3652   1.478408E-11  -1.681149E-10
   3653   1.386263E-11  -1.681898E-10
   3654   1.866645E-11  -1.662017E-10
   3655   1.256775E-11  -1.690593E-10
   3656   1.173441E-11  -1.691695E-10
   3657   1.293712E-11  -1.682794E-10
   3658   1.214469E-11  -1.683245E-10
   3659   1.097401E-11  -1.692632E-10
   3660   1.026028E-11  -1.693439E-10
   3661   1.134871E-11  -1.683917E-10
   3662   1.066955E-11  -1.684183E-10
   3663   9.610038E-12  -1.694152E-10
   3664   9.000930E-12  -1.694791E-10
   3665   9.987386E-12  -1.684744E-10
   3666   9.407896E-12  -1.684931E-10
   3667   8.447092E-12  -1.695398E-10
   3668   7.929592E-12  -1.695984E-10
   3669   8.825789E-12  -1.685484E-10
   3670   8.334094E-12  -1.685689E-10
   3671   7.460223E-12  -1.696591E-10
   3672   7.023037E-12  -1.697227E-10
   3673   7.840023E-12  -1.686329E-10
   3674   7.425748E-12  -1.686643E-10
   3675   6.627762E-12  -1.697932E-10
   3676   6.261071E-12  -1.698714E-10
   3677   7.009197E-12  -1.687457E-10
   3678   5.930859E-12  -1.699606E-10
   3679   6.663274E-12  -1.687963E-10
   3680   8.214924E-12  -1.661555E-10
   3681   7.420084E-12  -1.675281E-10
   3682   7.058019E-12  -1.675941E-10
   3683   7.809846E-12  -1.662276E-10
   3684   8.619236E-12  -1.647058E-10
   3685   9.437902E-12  -1.631386E-10
   3686   8.245612E-12  -1.647502E-10
   3687   9.057540E-12  -1.631313E-10
   3688   1.078395E-11  -1.595954E-10
   3689   9.898968E-12  -1.614124E-10
   3690   9.512658E-12  -1.614290E-10
   3691   1.036150E-11  -1.596232E-10
   3692   1.127531E-11  -1.576513E-10
   3693   1.220049E-11  -1.556597E-10
   3694   1.089675E-11  -1.576489E-10
   3695   1.182437E-11  -1.555952E-10
   3696   1.379462E-11  -1.512195E-10
   3697   1.278602E-11  -1.534506E-10
   3698   1.241241E-11  -1.534213E-10
   3699   1.339107E-11  -1.512086E-10
   3700   1.444195E-11  -1.488267E-10
   3701   1.550284E-11  -1.464544E-10
   3702   1.409264E-11  -1.487871E-10
   3703   1.516515E-11  -1.463467E-10
   3704   1.743135E-11  -1.412461E-10
   3705   1.627456E-11  -1.438312E-10
   3706   1.594594E-11  -1.437744E-10
   3707   1.707775E-11  -1.412173E-10
   3708   1.828756E-11  -1.384979E-10
   3709   1.950176E-11  -1.358190E-10
   3710   1.799591E-11  -1.384471E-10
   3711   1.923004E-11  -1.357003E-10
   3712   2.181564E-11  -1.300531E-10
   3713   2.050091E-11  -1.329004E-10
   3714   2.024193E-11  -1.328525E-10
   3715   2.153465E-11  -1.300442E-10
   3716   2.290784E-11  -1.270913E-10
   3717   2.427517E-11  -1.242084E-10
   3718   2.269277E-11  -1.270723E-10
   3719   2.408617E-11  -1.241282E-10
   3720   2.697338E-11  -1.181641E-10
   3721   2.551191E-11  -1.211573E-10
   3722   2.533540E-11  -1.211709E-10
   3723   2.677535E-11  -1.182274E-10
   3724   2.829318E-11  -1.151663E-10
   3725   2.979089E-11  -1.121995E-10
   3726   2.816047E-11  -1.152339E-10
   3727   2.968714E-11  -1.122179E-10
   3728   3.281029E-11  -1.061884E-10
   3729   3.123712E-11  -1.092020E-10
   3730   3.588022E-11  -1.005004E-10
   3731   3.114143E-11  -1.093368E-10
   3732   3.269145E-11  -1.063811E-10
   3733   3.451742E-11  -1.030949E-10
   3734   3.425252E-11  -1.035500E-10
   3735   3.915044E-11  -9.490540E-11
   3736   3.597283E-11  -1.002482E-10
   3737   3.760719E-11  -9.724904E-11
   3738   3.747499E-11  -9.800183E-11
   3739   4.257086E-11  -8.942384E-11
   3740   3.920385E-11  -9.455534E-11
   3741   4.088071E-11  -9.152065E-11
   3742   4.085760E-11  -9.255439E-11
   3743   4.610650E-11  -8.406184E-11
   3744   4.259216E-11  -8.898301E-11
   3745   4.430037E-11  -8.592546E-11
   3746   4.436685E-11  -8.721546E-11
   3747   4.972310E-11  -7.881748E-11
   3748   4.610128E-11  -8.353975E-11
   3749   4.782828E-11  -8.047024E-11
   3750   4.796962E-11  -8.198493E-11
   3751   5.338792E-11  -7.368131E-11
   3752   4.969524E-11  -7.822568E-11
   3753   5.142739E-11  -7.515312E-11
   3754   5.163406E-11  -7.685530E-11
   3755   5.707036E-11  -6.863696E-11
   3756   5.333950E-11  -7.303295E-11
   3757   5.506239E-11  -6.996410E-11
   3758   5.533022E-11  -7.181228E-11
   3759   6.074234E-11  -6.366188E-11
   3760   5.700168E-11  -6.794640E-11
   3761   5.870041E-11  -6.488576E-11
   3762   5.903047E-11  -6.683540E-11
   3763   6.437838E-11  -5.872808E-11
   3764   6.065195E-11  -6.294420E-11
   3765   6.231135E-11  -5.989401E-11
   3766   6.270965E-11  -6.189881E-11
   3767   6.795547E-11  -5.380300E-11
   3768   6.426330E-11  -5.799875E-11
   3769   6.586812E-11  -5.495902E-11
   3770   6.634494E-11  -5.697195E-11
   3771   7.145256E-11  -4.885027E-11
   3772   6.781134E-11  -5.307751E-11
   3773   6.934639E-11  -5.004611E-11
   3774   6.991553E-11  -5.202041E-11
   3775   7.484987E-11  -4.383064E-11
   3776   7.127403E-11  -4.814386E-11
   3777   7.272418E-11  -4.511665E-11
   3778   7.340191E-11  -4.700668E-11
   3779   7.812776E-11  -3.870283E-11
   3780   7.463091E-11  -4.315801E-11
   3781   7.598105E-11  -4.012909E-11
   3782   7.678491E-11  -4.189102E-11
   3783   8.126519E-11  -3.342455E-11
   3784   7.786209E-11  -3.807791E-11
   3785   7.909699E-11  -3.503983E-11
   3786   8.004428E-11  -3.663239E-11
   3787   8.423777E-11  -2.795374E-11
