 *** DISPLACEMENT ***
  NODE         U              V
    304   1.969414E-04   1.327671E-03
    305   1.832592E-04   1.324924E-03
    306   1.696694E-04   1.322188E-03
    307   1.561684E-04   1.319460E-03
    308   1.427529E-04   1.316738E-03
    309   1.294197E-04   1.314020E-03
    310   1.161657E-04   1.311304E-03
    311   1.029881E-04   1.308588E-03
    312   8.988389E-05   1.305869E-03
    313   7.685048E-05   1.303145E-03
    314   6.388529E-05   1.300415E-03
    315   5.098584E-05   1.297676E-03
    316   3.381668E-04   1.350037E-03
    317   3.234397E-04   1.347223E-03
    318   3.088447E-04   1.344442E-03
    319   2.943764E-04   1.341692E-03
    320   2.800300E-04   1.338969E-03
    321   2.658007E-04   1.336271E-03
    322   2.516840E-04   1.333595E-03
    323   2.376754E-04   1.330938E-03
    324   2.237708E-04   1.328299E-03
    325   2.099661E-04   1.325674E-03
    326   1.962576E-04   1.323061E-03
    327   1.826415E-04   1.320458E-03
    328   1.691144E-04   1.317863E-03
    329   1.556729E-04   1.315273E-03
    330   1.423136E-04   1.312686E-03
    331   1.290336E-04   1.310101E-03
    332   1.158299E-04   1.307513E-03
    333   1.026997E-04   1.304923E-03
    334   8.964017E-05   1.302328E-03
    335   7.664880E-05   1.299725E-03
    336   6.372308E-05   1.297113E-03
    337   3.514042E-04   1.346652E-03
    338   3.366502E-04   1.343983E-03
    339   3.220286E-04   1.341346E-03
    340   3.075341E-04   1.338737E-03
    341   2.931616E-04   1.336155E-03
    342   2.789065E-04   1.333597E-03
    343   2.647642E-04   1.331059E-03
    344   2.507302E-04   1.328541E-03
    345   2.368003E-04   1.326038E-03
    346   2.229706E-04   1.323549E-03
    347   2.092371E-04   1.321071E-03
    348   1.955961E-04   1.318602E-03
    349   1.820441E-04   1.316139E-03
    350   1.685778E-04   1.313682E-03
    351   1.551938E-04   1.311226E-03
    352   1.418891E-04   1.308771E-03
    353   1.286606E-04   1.306313E-03
    354   1.155056E-04   1.303852E-03
    355   1.024212E-04   1.301385E-03
    356   8.940492E-05   1.298910E-03
    357   7.645419E-05   1.296425E-03
