 *** DISPLACEMENT ***
  NODE         U              V
    568   7.992730E-11  -3.663312E-11
    569   7.667047E-11  -4.188879E-11
    570   7.329049E-11  -4.700086E-11
    571   6.980750E-11  -5.201034E-11
    572   6.624056E-11  -5.695696E-11
    573   6.260910E-11  -6.187818E-11
    574   5.893384E-11  -6.680843E-11
    575   5.523751E-11  -7.177822E-11
    576   5.154519E-11  -7.681346E-11
    577   4.788446E-11  -8.193462E-11
    578   4.428518E-11  -8.715604E-11
    579   4.077916E-11  -9.248526E-11
    580   3.739948E-11  -9.792247E-11
    581   3.417969E-11  -1.034601E-10
    582   3.116428E-11  -1.090984E-10
    583   2.838969E-11  -1.150383E-10
    584   2.589859E-11  -1.211506E-10
    585   2.371807E-11  -1.272990E-10
    586   2.185784E-11  -1.333495E-10
    587   2.031067E-11  -1.391787E-10
    588   1.905446E-11  -1.446802E-10
    589   1.805507E-11  -1.497665E-10
    590   1.726887E-11  -1.543691E-10
    591   1.664424E-11  -1.584358E-10
    592   1.612137E-11  -1.619252E-10
    593   1.562973E-11  -1.648013E-10
    594   1.508272E-11  -1.670265E-10
    595   1.436843E-11  -1.685546E-10
    596   9.631955E-11  -5.676505E-42
    597   9.454655E-11  -7.040315E-12
    598   9.231849E-11  -1.377483E-11
    599   8.974191E-11  -2.019758E-11
    600   8.689674E-11  -2.631946E-11
    601   8.384165E-11  -3.216392E-11
    602   8.061952E-11  -3.776259E-11
    603   7.726228E-11  -4.315190E-11
    604   7.379469E-11  -4.837055E-11
    605   7.023725E-11  -5.345772E-11
    606   6.660837E-11  -5.845179E-11
    607   6.292597E-11  -6.338939E-11
    608   5.920861E-11  -6.830455E-11
    609   5.547631E-11  -7.322797E-11
    610   5.175108E-11  -7.818637E-11
    611   4.805710E-11  -8.320173E-11
    612   4.442077E-11  -8.829068E-11
    613   4.087045E-11  -9.346386E-11
    614   3.743597E-11  -9.872533E-11
    615   3.414801E-11  -1.040722E-10
    616   3.100910E-11  -1.094278E-10
    617   2.809222E-11  -1.151222E-10
    618   2.544397E-11  -1.210328E-10
    619   2.309661E-11  -1.270267E-10
    620   2.106547E-11  -1.329699E-10
    621   1.934862E-11  -1.387365E-10
    622   1.792840E-11  -1.442154E-10
    623   1.677406E-11  -1.493141E-10
    624   1.584451E-11  -1.539599E-10
    625   1.509027E-11  -1.580977E-10
    626   1.445413E-11  -1.616866E-10
    627   1.386968E-11  -1.646938E-10
    628   1.325744E-11  -1.670894E-10
    629   1.251783E-11  -1.688396E-10
    630   1.151981E-11  -1.699012E-10
    631   9.767683E-11  -5.689210E-42
    632   9.585479E-11  -7.215742E-12
    633   9.353422E-11  -1.415357E-11
    634   9.084131E-11  -2.078874E-11
    635   8.787084E-11  -2.711852E-11
    636   8.469175E-11  -3.315710E-11
    637   8.135360E-11  -3.893000E-11
    638   7.789223E-11  -4.446956E-11
    639   7.433434E-11  -4.981169E-11
    640   7.070094E-11  -5.499360E-11
    641   6.700983E-11  -6.005232E-11
    642   6.327753E-11  -6.502356E-11
    643   5.952053E-11  -6.994090E-11
    644   5.575626E-11  -7.483509E-11
    645   5.200373E-11  -7.973341E-11
    646   4.828389E-11  -8.465906E-11
    647   4.461973E-11  -8.963055E-11
    648   4.103622E-11  -9.466113E-11
    649   3.755993E-11  -9.975825E-11
    650   3.421860E-11  -1.049231E-10
    651   3.096994E-11  -1.099885E-10
    652   2.792433E-11  -1.154253E-10
    653   2.513183E-11  -1.211188E-10
    654   2.262959E-11  -1.269403E-10
    655   2.043850E-11  -1.327570E-10
    656   1.856216E-11  -1.384411E-10
    657   1.698774E-11  -1.438773E-10
    658   1.568837E-11  -1.489683E-10
    659   1.462588E-11  -1.536365E-10
    660   1.375326E-11  -1.578234E-10
    661   1.301587E-11  -1.614865E-10
    662   1.235101E-11  -1.645946E-10
    663   1.168534E-11  -1.671228E-10
    664   1.092957E-11  -1.690464E-10
    665   9.969751E-12  -1.703355E-10
    666   8.653681E-12  -1.709504E-10
    667   9.907254E-11  -5.668352E-42
    668   9.721256E-11  -7.369947E-12
    669   9.480267E-11  -1.450714E-11
    670   9.199167E-11  -2.136149E-11
    671   8.889165E-11  -2.791193E-11
    672   8.558360E-11  -3.416042E-11
    673   8.212474E-11  -4.012466E-11
    674   7.855540E-11  -4.583206E-11
    675   7.490447E-11  -5.131533E-11
    676   7.119354E-11  -5.660961E-11
    677   6.743991E-11  -6.175052E-11
    678   6.365869E-11  -6.677289E-11
    679   5.986436E-11  -7.170982E-11
    680   5.607185E-11  -7.659203E-11
    681   5.229727E-11  -8.144723E-11
    682   4.855841E-11  -8.629957E-11
    683   4.487494E-11  -9.116911E-11
    684   4.126848E-11  -9.607131E-11
    685   3.776237E-11  -1.010165E-10
    686   3.438132E-11  -1.060095E-10
    687   3.103652E-11  -1.107791E-10
    688   2.787547E-11  -1.159483E-10
    689   2.495128E-11  -1.214107E-10
    690   2.230568E-11  -1.270432E-10
    691   1.996503E-11  -1.327150E-10
    692   1.793856E-11  -1.382973E-10
    693   1.621860E-11  -1.436714E-10
    694   1.478255E-11  -1.487353E-10
